SegmentID,IntersectingSegments
2139175,2139174,
2139174,2139173,
2139173,2139172,
2139172,2139171,
2139171,2164506,
2164506,2196330,
2196330,2196329,
2196329,5698193,
5698193,5698192,
5698192,1569145,
1569145,1569144,
1569144,1569143,
1569143,1569142,
1569142,1580177,
1580177,1580176,
1580176,1580175,
1580175,1580182,
1580182,2161268,
2161268,2161267,
2161267,2161266,
2161266,2161265,
2161265,2161264,
2161264,4139814,
4139814,4139813,
4139813,4139812,
4139812,4139781,
4139781,4139780,
4139780,1571429,
1571429,1571428,
1571428,4139733,
4139733,4139732,
4139732,4139731,
4139731,4139730,
4139730,4139729,
4139729,4139728,
4139728,4139707,
4139707,4139706,
4139706,2349896,
2349896,2349895,
2349895,2349894,
2349894,4134719,
4134719,4134718,
4134718,4134717,
4134717,4134716,
4134716,4134715,
4134715,4134714,
4134714,4134701,1557866,
1557866,1557860,1557859,
1557859,1557858,
1557858,1557857,
1557857,1557856,
1557856,1557855,
1557855,1557849,
1557849,1557848,
1557848,1557847,
1557847,3681413,
3681413,3681412,
3681412,3681411,
3681411,3681410,
3681410,3681409,
3681409,5836759,
5836759,5836758,
5836758,5836757,
5836757,2233180,
2233180,2233179,
2233179,2233178,
2233178,2233177,
2233177,1557841,
1557841,
4124265,4124264,5690994,
5690994,5690993,
5690993,5690995,
5690995,2186695,
2186695,2186696,
2186696,1571409,
1571409,1571408,
1571408,1570707,
1570707,2186736,
2186736,2186735,
2186735,2186739,
2186739,2186738,
2186738,2186737,
2186737,1570689,
1570689,5842989,
5842989,5842988,
5842988,5842987,
5842987,5842990,
5842990,4129885,
4129885,4129884,
4129884,4129883,
4129883,4129882,
4129882,4129881,
4129881,4129880,
4129880,2161469,
2161469,2161468,
2161468,2161467,
2161467,2161466,
2161466,2161465,
2161465,2161464,
2161464,2161471,
2161471,2161470,
2161470,2157383,
2157383,2157384,
2157384,2157385,
2157385,2157386,
2157386,2157387,
2157387,2157388,
2157388,2157390,
2157390,2157389,
2157389,2157399,
2157399,2157398,
2157398,2157397,
2157397,2157412,
2157414,2157415,
1589186,1589185,
1589185,1589184,
1589184,1589183,
1589183,6140618,
6140618,6140617,
6140617,1589143,
1589143,1589142,
1589142,1589141,
1589141,1589140,
1589140,1589139,
1589139,1589138,
1589138,1557315,
1557315,1557314,
1557314,1557313,
1557313,1557312,
1557312,1557311,
1557311,6129580,
6129580,6129579,
6129579,790674,
790674,790673,
790673,790672,
790672,1557748,
1557748,1557796,
1557796,1557795,
1557795,1557799,
1557799,1557798,
1557798,1557797,
1557797,2168061,
2168061,2168060,
2168060,2254193,
2254193,2254192,
2254192,2254191,
2254191,2254199,
2254199,2254203,
2254203,2254202,
2254202,2254201,
2254201,2254200,
2254200,790669,
790669,386479,5865205,
386479,386424,
386424,386411,647164,
386411,386410,
386410,386409,
386409,386408,
386408,386407,
386407,386406,
386406,2166783,
2166783,2166785,
2166785,2166784,
2166784,6881846,
6881846,6881845,
6881845,6881847,
6881847,2165138,
2165138,2165137,
2165137,2165136,
2165136,2165140,
2165140,2165139,
2165139,5859546,
5859546,5859545,
5859545,5859544,
5859544,5859543,
5859543,5859551,
5859551,5859528,5859527,
5859528,5855307,
5855307,5855306,5855320,
5855306,5855305,
5855305,5855304,
5855304,2191101,
2191101,2191100,
2191100,2191099,
2191099,5914667,
5914667,5914670,
5914670,5914669,
5914669,5914668,
5914668,2165065,
2165065,975834,
975834,975836,
975836,975835,
975835,975843,
975843,975842,
975842,4124191,
4124191,4124194,
4124194,4124195,
4124195,960417,
960417,960416,
960416,960415,
960415,960414,
960414,960409,
960409,960408,
960408,960407,
960407,960422,
960422,5874014,
5874014,5874013,
5874013,5874012,
5874012,5874011,
5874011,5874010,
5874010,5874027,
5874027,5874026,
5874026,5874025,
5874025,5874024,
5874024,5874023,
5874023,5874022,
5874022,5874021,
5874021,5874020,
5874020,5874019,
5874019,5874018,
5874018,5874017,
5874017,5874016,
5874016,5874015,
5874015,1557422,
1557422,1557421,
1557421,1557420,
1557420,1557424,
1557424,1557423,
1557423,1556836,
1556836,1556835,
1556835,6203299,
6203299,6203298,
6203298,1556840,
1556840,1556839,
1556839,1539374,654060,
1539374,648465,
648465,648459,
648457,648458,
648458,960493,960487,
960493,1556837,
1556837,1556838,
1556838,960492,
960492,960491,
960491,960490,
960490,960476,
960476,960475,
960475,960474,
960474,5873989,
5873989,5873988,
5873988,5873987,
5873987,5873986,
5873986,5873985,
5873985,5873984,
5873984,5873983,
5873983,5873982,
5873982,5873981,
5873981,5873980,
5873980,5873979,
5873979,5873978,
5873978,5873977,
5873977,5873976,
5873976,5873975,
5873975,5873974,
5873974,5873973,
5873973,5873972,
5873972,960473,
960473,960392,
960392,960391,
960391,960390,
960390,975850,
975850,975849,
975849,975848,
975848,975847,
975847,975846,
975846,975845,
975845,2168177,
2168177,2168178,
2168178,975839,
975839,975838,
975838,975837,
975837,975840,
975840,2165100,
2165100,5914687,
5914687,5914686,
5914686,5914685,
5914685,5914688,
5914688,2194307,
2194307,2194306,
2194306,2194305,
2194305,960418,
960418,5855319,
5855319,5855318,
5855318,5855317,
5855317,5855323,
5855323,5859554,5855322,
5859554,5859553,
5859553,5859550,5859552,
5859550,5859549,
5859549,5859548,
5859548,5859547,
5859547,2165135,
2165135,2165134,
2165134,2165133,
2165133,2165132,
2165132,2165131,
2165131,2169863,
2169863,2169862,
2169862,2169861,
2169861,2169860,
2169860,2169859,
2169859,2169858,
2169858,647160,
647160,647159,
647159,647158,
647158,647157,
647157,647156,
647156,647155,
647155,647163,
647163,387026,6195120,
387026,790663,
790663,2254232,790668,
2254232,2254231,
2254231,2254230,
2254230,2254229,
2254229,2254228,
2254228,2254227,
2254227,2254226,
2254226,2254225,
2254225,2168069,
2168069,2168068,
2168068,790666,
790666,790665,
790665,790664,
790664,1558237,
1558237,1558236,
1558236,6865102,
6865102,6865101,
6865101,6865100,
6865100,6865099,
6865099,790658,
790658,6802902,
6802902,6656258,
6656258,1557320,
1557320,1557319,
1557319,1557318,
1557318,1557317,
1557317,1557316,
1557316,1589182,
1589182,2161440,
2161440,2161439,
2161439,2161438,
2161438,2161437,
2161437,2161441,
2161441,1557321,
1557321,6140625,
6140625,6865130,
6865130,6865133,
6865133,6865132,
6865132,6865131,
6865131,2157410,
2157405,2157404,
2157403,2157402,
2157402,2157401,
2157401,2157360,
2157360,2157359,
2157359,2157358,
2157358,2157357,
2157357,2157356,
2157356,2533099,
2533099,2529467,
393341,393340,
2529467,2529466,
2529466,2161447,
2161447,2161455,
2161455,2161454,
2161454,2161453,
2161453,2161452,
2161452,2161451,
2161451,2161450,
2161450,2161449,
2161449,2161448,
2161448,4129876,
4129876,4129875,
4129875,4129874,
4129874,4129873,
4129873,4129872,
4129872,4129871,
4129871,4129870,
4129870,4129869,
4129869,4129868,
4129868,1570692,
1570692,2191068,
2191068,2191067,
2191067,2191066,
2191066,6109707,
6109707,6109706,
6109706,6109705,
6109705,6109704,
6109704,6630993,
6630993,6630992,
6630992,1571407,
1571407,2191065,
2191065,2191064,
2191064,2191063,
2191063,5690926,
5690926,5690925,
5690925,5690924,
5690924,5690923,
5690923,4124263,4124266,
4124266,4124267,
2162058,1556783,1556782,
1556782,1556791,
1556791,1556793,2432003,
2432003,2432002,
2432002,1556781,
1556781,650428,
650428,1556855,
1556855,1556854,
1556854,1556853,
1556853,1556852,
1556852,1556851,
1556851,1556850,
1556850,1556849,
1556849,1556848,
1556848,1556847,
1556847,1556846,
1556846,1556845,
1556845,1556844,
1556844,1556843,
1556843,648455,
648455,648454,
648454,648453,
648453,648452,
648452,648456,
648456,960493,960487,
960487,960488,
960488,1539374,654060,
654060,654059,
654059,654058,
654058,654057,
654057,654056,
654056,654055,
654055,654054,
654054,654053,
654053,654047,
654047,654046,
654046,654045,
654045,5879474,
5879474,5879473,
5879473,5879472,
5879472,5879471,
5879471,5879470,
5879470,5879469,
5879469,5879468,
5879468,1539343,
1539343,1539328,
1539328,1539327,
1539327,1539326,
1539326,1539325,
1539325,1539324,
1539324,1539323,
1539323,1556813,
1556813,1556812,
1556812,1556831,
1556831,1556832,
1556832,1556828,
1556828,1556827,
1556827,2533261,
2533261,2533260,
2533260,2533259,
2533259,2533258,
2533258,2533257,
2533257,2159052,
2159052,2159051,
2159051,2159050,
2159050,2155540,
2155540,2068418,
2068418,654042,
654042,653465,
653465,653467,
653467,653466,
653466,2168904,
2168904,2168903,
2168903,2168902,
2168902,2155539,
2155539,2155538,
2155538,2155537,
2155537,2168796,
2168796,2168795,
2168795,2168790,
2168790,2168789,
2168789,2168788,
2168788,2181032,
2181032,2181031,
2181031,2181030,
2181030,2181029,
2181029,2181028,
2181028,2181027,
2181027,2181026,
2181026,653460,
653460,653459,
653459,653458,
653458,653457,
653457,653456,
653456,653455,
653455,653454,
653454,612031,
612031,653453,
653453,6801746,
6801746,6801745,
6801745,6801744,
6801744,6801743,
6801743,6801742,
6801742,6801741,
6801741,6801740,
6801740,6801739,
6801739,6801738,
6801738,2194449,
2194449,2194448,
2194448,2194447,
2194447,2194446,
2194446,2194445,
2194445,6201112,
6201112,6201111,
6201111,6201110,
6201110,824782,
824782,824781,
824781,824780,
824780,824276,
824276,824275,
824275,6201124,
6201124,6201123,
6201123,6201122,
6201122,6201128,
6201128,6201127,
6201127,6201126,
6201126,6201125,
6201125,6201121,
6201121,6201120,
6201120,6201119,
6201119,6201118,
6201118,6201117,
6201117,2194444,
2194444,2194443,
2194443,2194442,
2194442,2194441,
2194441,6201107,
6201107,6201106,
6201106,6767596,
6767596,6457410,
6457410,6457409,
6457409,367436,
367436,367435,
367435,367434,
367434,962247,
962247,962248,
962248,960515,
960515,
960518,6208074,
6208074,6208075,
6208075,6201131,
6201131,6201130,
6201130,6201129,
6201129,6767638,
6767638,6480733,
6480733,2194368,
2194368,2194367,
2194367,2194366,
2194366,2194392,
2194392,2194391,
2194391,2194390,
2194390,2194389,
2194389,2194388,
2194388,2194387,
2194387,889789,
889789,889788,
889788,889787,
889787,889786,
889786,889785,
889785,889784,
889784,824268,
824268,824267,
824267,824266,
824266,367657,
367657,824273,
824273,824272,
824272,824274,
824274,612517,
612517,612516,
612516,653452,
653452,653451,
653451,653450,
653450,2194342,
2194342,2194341,
2194341,2194340,
2194340,2194339,
2194339,2194338,
2194338,2194337,
2194337,2194336,
2194336,2194335,
2194335,2194334,
2194334,2194333,
2194333,2194332,
2194332,2194331,
2194331,2194330,
2194330,2194329,
2194329,2194328,
2194328,612028,
612028,612027,
612027,653461,
653461,614844,
614844,614843,
614843,614842,
614842,614841,
614841,614840,
614840,2181044,
2181044,2181043,
2181043,2181042,
2181042,2181041,
2181041,2181040,
2181040,2181039,
2181039,2181038,
2181038,2181037,
2181037,2073394,
2073394,2168793,
2168793,2168792,
2168792,2168791,
2168791,2168794,
2168794,6192950,
6192950,6192949,
6192949,5659427,
5659427,5659426,
5659426,5659425,
5659425,653464,
653464,653463,
653463,653462,
653462,632760,
632760,632761,
632761,632762,
632762,632763,
632763,2068409,
2068409,2151304,
2151304,2151311,
2151311,2151310,
2151310,2151309,
2151309,2533273,
2533273,2533272,
2533272,2533271,
2533271,2533270,
2533270,2533269,
2533269,2533268,
2533268,1556822,
1556822,654044,
654044,654043,
654043,5697495,
5697495,5697494,
5697494,5697493,
5697493,5697492,
5697492,2073577,
2073577,2073576,
2073576,2068402,
2068402,5879492,
5879492,5879491,
5879491,5879490,
5879490,5879489,
5879489,5879488,
5879488,5879487,
5879487,654052,
654052,654051,
654051,654050,
654050,654049,
654049,654048,
654048,648471,
648471,648470,
648470,648469,
648469,648468,
648468,648467,
648467,648466,
648466,648459,
648459,648460,
648460,648457,650427,
650427,650426,
650426,650425,
650425,650424,
650424,650423,
650423,1557385,
1557385,1557384,
1557384,1557383,
1557383,1557382,
1557382,1557381,
1557381,1557380,
1557380,1557379,
1557379,1557378,
1557378,1557377,
1557377,1557376,
1557376,1556858,
1556858,1556857,
1556857,1556856,
1556856,648451,
648451,648450,
648450,2427301,
2427301,2427300,
2427300,1556786,
1556786,1556785,
1556785,384767,1556789,
1556789,1556787,
646587,646287,646995,
646995,646294,
646294,646293,
646293,646292,
646292,646291,
646291,646290,
646290,646289,
646289,646283,
646283,646964,
646964,646963,
646963,1569500,
1569500,1569499,
1569499,1569498,
1569498,630664,
630664,646068,
646068,646069,
646069,656886,6784226,
6784226,630663,
630663,393341,
393340,647447,
647447,647446,
647446,391894,
391894,391893,
391893,391144,
391144,391143,
391143,390405,
390405,390404,
390404,390403,
390403,389579,
389579,389578,
389578,648167,
648167,648169,
648169,648168,
648168,630597,
630597,630595,
630595,630596,
630596,630589,
630589,890188,
890188,890187,
890187,890190,
890190,890189,
890189,648165,
648165,648164,
648164,397645,
397645,648159,
648159,648158,
648158,648157,
648157,648160,
648160,1591322,
1591322,1591321,
1591321,1591324,
1591324,1591323,
1591323,381770,
381732,381295,
648295,648294,
648294,648293,
648293,6195110,
6195110,6195109,
6195109,6195108,
6195108,6195107,
6195107,6195111,
6195111,1549423,
1549423,1549422,
1549422,1549421,
1549421,1549424,
1549424,1581926,
1581926,1581925,
1581925,1581924,
1581924,1581414,
1581414,1581413,
1581413,1581412,
1581412,1581411,
1581411,1581843,383428,
383428,648298,1581415,
1581415,1596324,
1596324,1596325,
1596325,1596291,
1596291,1596294,
1596294,1596293,
1596293,1596297,
1596297,1596296,
1596296,1596295,
1596295,1596292,
1596292,5896981,
5896981,5896980,
5896980,5896982,
5896982,2153172,
2153172,2153171,
2153171,2153170,
2153170,2153169,
2153169,5859542,
5859542,5859541,
5859541,5859553,
5859552,5859551,
5859527,6195129,
6195129,6195130,
6195130,2418970,
2418970,5914821,
5914821,5914820,
5914820,5914819,
5914819,5914818,
5914818,5914823,
5914823,5914822,
5914822,6243352,
6243352,6243351,
6243351,6243353,
6243353,6243350,
6243350,5837282,
5837282,2153039,
2153039,2153038,
2153038,2153037,
2153037,2153041,
2153041,2153040,
2153040,647612,
647612,1581794,
1581794,1581793,
1581793,1581797,
1581797,1581796,
1581796,1581795,
1581795,6236510,
6236510,6236511,
6236511,647610,
647610,647609,
647609,1562369,
1562369,1562433,
1562433,1562432,
1562432,1562434,
1562434,1562436,
1562436,1562435,
1562435,1562439,
1562439,1562441,
1562441,1562440,
1562440,1562443,
1562443,1562442,
1562442,1586665,
1586665,1586664,
1586664,1586663,
1586663,1586667,
1586667,1586666,
1586666,383741,
383741,1561707,
1561707,1561708,
1561708,1561709,
1561709,1586661,
1586661,1586662,
1586662,1561710,
1561710,1563743,
1563743,1563742,
1563742,1561711,
1561711,1562514,
1562514,1562513,
1562513,1562516,
1562516,1562515,
1562515,378336,
378336,1588140,
1588140,1588139,
1588139,1588138,
1588138,1589894,
1589894,1589893,
1589893,1589892,
1589892,1589891,
1589891,1589890,
1589890,1589896,
1589896,1589895,
1589895,371715,
371715,371688,
371688,657231,
657231,657230,
657230,657229,
657229,657228,
657228,657227,
657227,2169934,
2169934,2169935,
2169935,368590,
368590,
2166736,657226,
657226,657225,
657225,657224,
657224,657223,
657223,657222,
657222,1589897,
1589897,4119625,
4119625,4119624,
4119624,1589889,
1589889,1589888,
1589888,1589887,
1589887,1589886,
1589886,1589885,
1589885,1589884,
1589884,1589883,
1589883,386530,
386530,1562512,
1562512,1562511,
1562511,1562510,
1562510,1562509,
1562509,1562508,
1562508,1561243,
1561243,1562456,
1562456,1562954,
1562954,1562953,
1562953,1561242,
1561242,5567415,
5567415,5567414,
5567414,1561241,
1561241,1561240,
1561240,1561239,
1561239,1561673,
1561673,1561674,
1561674,1586672,
1586672,1586671,
1586671,1586670,
1586670,1586669,
1586669,1586668,
1586668,1561666,
1561666,1561665,
1561665,1561635,
1561635,1561634,
1561634,1561623,
1561623,1561618,
1561618,1561617,
1561617,1561616,
1561616,1561595,
1561595,1561594,
1561594,1562368,
1562368,1561593,
1561593,1561592,
1561592,1581781,
1581781,1581780,
1581780,1581790,
1581790,1581789,
1581789,1581788,
1581788,1581787,
1581787,1581786,
1581786,1580477,
1580477,1582360,
1582360,1582359,
1582359,5837341,
5837341,5837340,
5837340,5837339,
5837339,5909353,
5909353,5909352,
5909352,5909351,
5909351,5909357,
5909357,5909356,
5909356,5909355,
5909355,5909354,
5909354,647611,
647611,6802899,
6802899,6236409,
6236409,6236408,
6236408,5855307,
5855320,5855323,
5855322,5855321,
5855321,2153180,
2153180,2153179,
2153179,2153178,
2153178,2153177,
2153177,5896987,
5896987,5896986,
5896986,5896985,
5896985,1596359,
1596359,1581393,
1581393,1581392,
1581392,1581391,
1581391,1581402,
1581402,1596351,
1596351,1596354,
1596354,1596353,
1596353,1596352,
1596352,1581841,
1581841,1581840,
1581840,382917,
382917,383427,1581408,
1581408,1581407,
1581407,1581410,
1581410,1581920,
1581920,1581921,
1581921,384597,
384597,384685,
384685,1555063,
1555063,1555064,
1555064,1555046,
1555046,1555045,
1555045,6195115,
6195115,6195114,
6195114,6195113,
6195113,6195112,
6195112,6195116,
6195116,380656,
380656,380655,
380655,380654,
380654,380697,
381234,381721,
1591286,1591285,
1591285,1591288,
1591288,1591287,
1591287,2422465,
2422465,2422468,
2422468,2422467,
2422467,2422466,
2422466,648161,
648161,648163,
648163,648162,
648162,891405,
891405,891404,
891404,891407,
891407,891406,
891406,890191,
890191,890192,
890192,630598,
630598,630599,
630599,387622,
387622,388282,
388282,648170,
648170,648172,
648172,648171,
648171,390446,
390446,390445,
390445,390444,
390444,647449,
647449,647448,
647448,647452,
647452,647451,
647451,647450,
647450,392554,
392554,392553,
392553,393331,
393331,393330,
393330,393329,
393329,796690,
796690,796691,
796691,630668,
630668,630667,
630667,1569484,
1569484,1569483,
1569483,1569486,
1569486,1569485,
1569485,1569478,
1569478,1569477,
1569477,773761,
773761,646958,
646958,646957,
646957,646956,
646956,646959,
646959,646962,
646962,646961,
646961,646960,
646960,646955,
646955,646288,
645874,645875,
645875,645868,645872,
645872,388393,
388393,1575610,
1575610,1575609,
1575609,1575608,
1575608,1575613,
1575613,1575612,
1575612,1575611,
1575611,397741,
397741,397734,
397734,396975,
396975,647753,
647753,647752,
647752,647751,
647751,647750,
647750,647755,
647755,647754,
647754,647749,
647749,392615,
392615,392614,
392614,392613,
392613,391774,
391186,391153,
391066,391065,
391065,648134,
648134,648133,
648133,1575020,
1575020,1575464,
1575464,1575463,
1575463,1588443,
1588443,1588442,
1588442,1580773,
1580773,1580772,
1580772,1580771,
1580771,1580775,
1580775,1580774,
1580774,1580784,
1580784,1580783,
1580783,5618954,
5618954,6792363,
6792363,6129574,
6129574,1580776,
1580776,1580777,
1580777,1591335,
1591335,1591331,
647092,647093,
647093,647094,
5691605,5691604,
5691604,6236407,
6236407,6236406,
6236406,6236405,
6236405,6195128,
6195128,6195127,
6195127,6195126,
6195126,6792350,
6792350,378883,
378883,378882,
378882,378881,
378881,378880,
378880,790663,
790668,790669,
5865205,5865204,
5865204,5865203,
5865203,5865202,
5865202,5865201,
5865201,5865200,
5865200,2137867,
2137867,2137866,
2137866,2137865,
2137865,2137864,
2137864,2137863,
2137863,2137862,
2137862,2137861,
2137861,2137860,
2137860,1595061,
1595061,1595060,
1595060,1595059,
1595059,1595058,
1595058,1595057,
1595057,1595056,
1595056,1595055,
1595055,1595054,
1595054,1604779,
1604779,790685,
790685,1604756,
1604756,1595180,
1595180,1595179,
1595179,1595178,
1595178,1595177,
1595177,1595176,
1595176,1595175,
1595175,1595174,
1595174,1595173,
1595173,1606017,
1606017,1606016,
1606016,1606015,
1606015,1606014,
1606014,1606013,
1606013,1586626,
1586626,1586631,
1586631,
1586629,1586625,
1586625,1581721,
1581721,1605385,
1605385,1605384,
1605384,1605383,
1605383,1605382,
1605382,1595152,
1595152,1595151,
1595151,1595150,
1595150,1595149,
1595149,1595156,
1595156,1595155,
1595155,1595154,
1595154,1595153,
1595153,1604757,
1604757,647175,
647175,1604773,
1604773,1604772,
1604772,2168160,
2168160,2168166,
2168166,2168165,
2168165,2168164,
2168164,2168163,
2168163,2168162,
2168162,2168161,
2168161,2137874,
2137874,2137880,
2137880,2137879,
2137879,2137878,
2137878,2137877,
2137877,2137876,
2137876,2137875,
2137875,5859673,
5859673,5859672,
5859672,5859671,
5859671,5859670,
5859670,5865189,
5865189,5865188,
5865188,386424,
647164,647163,
6195120,6195119,
6195119,6195118,
6195118,6195117,
6195117,6195121,
6195121,2168155,
2168155,2168154,
2168154,2168153,
2168153,5698167,
5698167,5698166,
5698166,5698165,
5698165,5698169,
5698169,5698168,
5698168,1591329,
382991,647095,
1591334,1580711,
1580711,1580710,
1580710,647096,
647096,1580686,
1580686,1580685,
1580685,1580684,
1580684,1580724,
1580724,1580723,
1580723,1580722,
1580722,1580721,
1580721,1580720,
1580720,1587616,
1587616,1587615,
1587615,1575567,
1575567,1575566,
1575566,1575565,
1575565,1575564,
1575564,1575933,
1575933,1575932,
1575932,1575931,
1575931,391120,
391142,391181,
647758,647757,
647757,647756,
647756,394351,
394351,394350,
394350,396907,
396907,396906,
396906,396905,
396905,396904,
396904,396919,
396919,396972,
396972,397733,
397733,1575605,
1575605,1575604,
1575604,1575603,
1575603,5659490,
5659490,5659489,
5659489,5659488,
5659488,388364,
388364,645873,
645873,6784255,6784231,
6784231,645870,
645870,645869,
